Player,Rating,KFactor,NumGames
26515,2326,15,30
26520,2108,25,23
26528,2031,25,15
26529,2518,10,30
26533,2229,25,18
26536,2197,15,30
26537,2125,15,30
26543,2364,15,30
26550,2155,15,30
26554,2100,15,30
26556,2119,25,23
26565,2194,15,30
26574,2145,15,30
26579,2194,15,30
26581,2211,25,16
26587,2228,25,13
26589,2056,25,20
26598,2233,25,10
26602,2340,25,21
26605,2126,25,17
26614,2076,15,30
26617,2119,15,30
26621,2148,15,30
26623,2146,15,30
26624,2279,15,30
26625,2174,15,30
26626,2220,15,30
26630,2044,15,30
26640,2238,25,21
26645,2275,15,30
26647,2445,10,30
26648,2317,15,30
26650,2335,10,30
26652,2117,15,30
26657,2203,15,30
26658,2025,25,18
26659,2328,10,30
26660,2232,15,30
26664,2039,25,25
26672,2427,10,30
26673,2388,10,30
26676,2221,15,30
26680,2099,15,30
26683,2198,15,30
26686,2430,10,30
26696,2077,15,30
26699,2009,15,30
26701,2163,15,30
26705,2279,15,30
26707,2038,15,30
26709,2423,10,30
26716,2364,15,30
26718,2273,15,30
26719,2317,15,30
26721,2225,25,29
26722,2277,15,30
26725,2130,25,17
26732,2403,10,30
26733,2279,25,12
26735,2265,15,30
26736,2175,15,30
26740,2218,15,30
26743,2312,15,30
26746,2078,15,30
26747,2047,15,30
26748,2120,15,30
26749,2105,25,10
26757,2274,15,30
26759,2211,15,30
26763,2148,15,30
26764,2158,25,10
26766,2314,10,30
26771,2266,25,26
26773,2142,15,30
26774,2456,10,30
26787,2320,15,30
26790,2215,15,30
26796,2102,25,26
26803,2290,15,30
26806,2235,15,30
26807,2150,15,30
26808,2184,25,17
26809,2223,15,30
26810,2551,10,30
26812,2017,25,12
26818,2194,15,30
26819,2323,15,30
26822,2388,10,30
26823,2368,15,30
26827,2122,15,30
26831,2100,15,30
26833,2299,15,30
26834,2164,15,30
26838,2394,25,12
26841,2288,15,30
26845,2618,10,30
26852,2129,25,9
26854,2187,15,30
26855,2267,15,30
26859,2243,25,27
26866,2319,15,30
26877,2220,15,30
26884,2096,15,30
26890,2449,10,30
26891,2092,15,30
26894,2239,15,30
26899,2265,25,11
26903,2347,15,30
26904,2169,15,30
26907,2315,15,30
26908,2170,25,14
26912,2256,15,30
26916,2319,15,30
26918,2430,10,30
26926,2093,25,9
26932,2253,15,30
26945,2305,15,30
26948,2231,15,30
26949,2140,25,19
26952,2156,25,29
26955,2309,15,30
26956,2215,15,30
26958,2172,15,30
26961,2206,25,28
26978,2155,15,30
26994,2222,15,30
26999,2302,15,30
27002,2213,15,30
27013,2188,25,18
27014,2181,15,30
27017,2221,15,30
27021,2218,15,30
27024,2225,15,30
27036,2322,15,30
27037,2330,15,30
27042,2137,25,9
27044,2198,15,30
27047,2457,10,30
27048,2235,15,30
27051,2141,15,30
27059,2153,25,23
27061,2350,10,30
27065,2281,15,30
27070,2161,15,30
27075,2236,25,19
27080,2267,15,30
27084,2129,15,30
27085,2383,10,30
27086,2531,10,30
27087,2170,15,30
27089,2297,15,30
27090,2123,15,30
27091,2443,10,30
27097,2504,10,30
27107,2294,15,30
27121,2112,15,30
27126,2214,15,30
27128,2249,15,30
27134,2100,15,30
27142,2161,15,30
27143,2193,25,18
27144,2161,15,30
27149,2295,15,30
27151,2415,10,30
27152,2227,15,30
27155,2230,15,30
27156,2135,15,30
27158,2026,15,30
27160,2130,15,30
27162,2361,15,30
27164,2365,10,30
27165,2248,15,30
27167,2299,15,30
27169,2190,25,16
27171,2254,15,30
27173,2414,10,30
27176,2222,25,15
27178,2222,15,30
27179,2365,10,30
27181,2161,15,30
27184,2378,10,30
27185,2294,15,30
27186,2436,10,30
27189,2202,15,30
27199,2298,15,30
27202,2168,15,30
27203,2325,15,30
27207,2258,15,30
27212,2030,25,13
27214,2353,10,30
27222,2264,15,30
27231,2537,10,30
27238,2113,15,30
27248,2462,10,30
27249,2299,10,30
27255,2438,10,30
27262,2161,15,30
27266,2199,15,30
27267,2297,15,30
27271,2502,10,30
27292,2452,10,30
27295,2116,15,30
27304,2446,10,30
27313,2306,15,30
27317,2140,15,30
27321,2288,10,30
27323,2259,15,30
27324,2378,10,30
27325,2349,15,30
27332,2276,15,30
27333,2266,15,30
27339,2028,15,30
27345,2301,15,30
27346,2231,15,30
27350,2174,25,28
27354,2237,15,30
27357,2132,15,30
27364,2207,15,30
27372,2378,15,30
27376,2218,15,30
27377,2070,15,30
27378,2050,15,30
27381,2406,10,30
27386,2216,15,30
27388,2127,15,30
27401,2458,10,30
27404,2393,10,30
27410,2491,10,30
27417,2218,15,30
27418,2252,15,30
27419,2462,10,30
27430,2392,10,30
27438,2037,25,20
27446,2300,15,30
27451,2328,15,30
27458,2114,25,12
27459,2140,15,30
27462,2135,15,30
27464,2405,10,30
27465,2285,15,30
27466,2250,25,9
27470,2187,15,30
27478,2381,10,30
27486,2062,15,30
27487,2161,15,30
27488,2147,25,14
27489,2322,15,30
27490,2400,10,30
27494,2118,25,24
27497,2244,15,30
27502,2105,15,30
27504,2183,15,30
27505,2078,25,21
27508,2310,15,30
27509,2053,25,19
27511,2210,15,30
27519,2284,15,30
27522,2276,15,30
27525,2278,15,30
27526,2340,15,30
27527,2095,25,23
27534,2246,15,30
27535,2244,15,30
27536,2168,15,30
27544,2447,10,30
27551,2447,10,30
27558,2216,25,21
27560,2124,25,16
27561,2503,10,30
27564,2269,15,30
27573,2089,15,30
27582,2093,25,13
27584,2191,25,12
27593,2146,25,11
27598,2238,15,30
27601,2024,15,30
27604,2420,10,30
27606,2225,25,18
27608,2281,15,30
27618,2135,15,30
27621,2121,15,30
27636,2299,15,30
27638,2378,15,30
27642,2231,15,30
27643,2453,10,30
27646,2062,25,9
27651,2144,15,30
27655,2358,15,30
27660,2159,25,15
27682,2380,10,30
27684,2341,15,30
27689,2151,15,30
27691,2203,25,19
27697,2187,15,30
27699,2190,15,30
27700,2059,25,15
27701,2083,15,30
27702,2381,15,30
27703,2231,25,10
27705,2321,25,13
27712,2080,15,30
27715,2424,10,30
27723,2170,25,21
27725,2197,25,13
27734,2377,15,30
27741,2135,25,20
27743,2271,15,30
27755,2182,15,30
27758,2482,10,30
27764,2251,25,20
27769,2086,15,30
27771,2082,15,30
27779,2321,15,30
27783,2076,15,30
27791,2162,15,30
27794,2025,25,21
27795,2045,15,30
27796,2136,25,23
27798,2189,25,16
27799,2227,25,21
27804,2127,25,14
27811,2463,10,30
27813,2182,15,30
27819,2189,15,30
27820,2055,15,30
27827,2619,10,30
27829,2403,10,30
27831,2148,15,30
27837,2359,15,30
27838,2168,15,30
27843,2257,15,30
27850,2152,15,30
27851,2290,15,30
27859,2075,15,30
27861,2053,15,30
27870,2298,15,30
27872,2062,15,30
27873,2155,15,30
27876,2201,15,30
27878,2394,10,30
27879,2481,10,30
27880,2233,25,29
27882,2267,15,30
27886,2266,15,30
27892,2102,25,17
27893,2358,10,30
27894,2419,10,30
27895,2159,15,30
27896,2221,15,30
27897,2129,25,17
27901,2097,25,14
27904,2041,15,30
27907,2255,15,30
27911,2385,10,30
27912,2394,10,30
27913,2071,15,30
27914,2152,25,18
27915,2139,15,30
27916,2167,15,30
27919,2182,15,30
27922,2035,25,10
27923,2179,15,30
27924,2155,15,30
27928,2170,15,30
27930,2186,15,30
27938,2267,15,30
27941,2099,15,30
27942,2362,15,30
27944,2556,10,30
27946,2220,15,30
27949,2292,15,30
27958,2187,15,30
27965,2450,10,30
27966,2280,15,30
27972,2099,25,22
27975,2579,10,30
27976,2236,15,30
27980,2397,10,30
27983,2275,15,30
27989,2252,15,30
27990,2156,15,30
27994,2260,15,30
28002,2180,15,30
28003,2166,15,30
28008,2152,25,20
28012,2173,15,30
28014,2094,15,30
28019,2221,15,30
28020,2385,15,30
28023,2272,10,30
28027,2174,25,9
28028,2124,15,30
28036,2431,10,30
28039,2093,15,30
28047,2096,25,24
28048,2240,15,30
28049,2185,15,30
28050,2328,15,30
28051,2107,15,30
28056,2286,15,30
28063,2167,15,30
28065,2103,15,30
28066,2288,15,30
28067,2406,10,30
28068,2213,25,27
28069,2182,25,18
28071,2440,10,30
28072,2612,10,30
28075,2355,15,30
28079,2200,15,30
28083,2239,15,30
28093,2183,15,30
28094,2255,15,30
28096,2133,15,30
28098,2195,15,30
28105,2034,25,29
28108,2052,25,26
28109,2310,15,30
28114,2079,25,26
28115,2183,15,30
28116,2164,15,30
28123,2170,15,30
28126,2141,15,30
28129,2380,15,30
28130,2045,15,30
28141,2173,15,30
28143,2053,25,26
28145,2120,15,30
28154,2155,15,30
28157,2346,25,18
28158,2284,25,10
28161,2200,15,30
28167,2367,15,30
28176,2144,25,15
28178,2134,15,30
28197,2427,10,30
28198,2243,15,30
28201,2226,15,30
28203,2350,15,30
28205,2376,10,30
28220,2238,15,30
28224,2098,15,30
28226,2472,10,30
28233,2407,10,30
28234,2433,10,30
28240,2197,15,30
28246,2012,25,28
28255,2142,15,30
28258,2013,15,30
28259,2484,10,30
28261,2175,15,30
28268,2098,25,25
28269,2226,15,30
28270,2296,15,30
28271,2418,10,30
28280,2260,15,30
28285,2123,15,30
28287,2178,25,16
28289,2267,15,30
28291,2061,25,27
28302,2245,15,30
28307,2192,15,30
28309,2098,25,19
28310,2169,15,30
28318,2261,15,30
28322,2148,25,15
28323,2165,15,30
28325,2163,15,30
28326,2256,15,30
28327,2145,25,24
28331,2229,15,30
28337,2306,15,30
28338,2130,25,14
28340,2053,25,11
28341,2241,15,30
28342,2270,25,14
28343,2156,15,30
28347,2145,15,30
28356,2228,15,30
28358,2214,15,30
28359,2409,10,30
28361,2181,15,30
28369,2230,15,30
28377,2102,15,30
28384,2419,10,30
28386,2207,25,21
28392,2356,15,30
28393,2120,15,30
28398,2166,15,30
28412,2230,15,30
28415,2128,25,25
28418,2186,15,30
28420,2257,15,30
28427,2153,25,22
28436,2069,15,30
28441,2183,15,30
28449,2154,25,16
28453,2231,25,21
28455,2131,15,30
28463,2172,15,30
28464,2201,15,30
28473,2271,25,24
28474,2160,15,30
28481,2229,25,18
28485,2360,10,30
28487,2322,15,30
28488,2120,25,25
28495,2088,15,30
28497,2393,10,30
28498,2108,25,16
28499,2125,15,30
28511,2219,25,21
28512,2333,15,30
28513,2231,15,30
28515,2400,10,30
28516,2089,15,30
28518,2193,15,30
28520,2201,25,20
28525,2096,15,30
28526,2426,10,30
28531,2329,15,30
28539,2395,10,30
28541,2415,10,30
28549,2215,15,30
28552,2283,15,30
28553,2298,15,30
28560,2131,15,30
28561,2205,15,30
28567,2367,10,30
28568,2204,15,30
28571,2249,15,30
28574,2148,15,30
28577,2087,15,30
28579,2249,25,29
28583,2447,10,30
28588,2250,15,30
28590,2267,15,30
28597,2146,15,30
28598,2575,10,30
28601,2367,15,30
28602,2292,15,30
28603,2293,15,30
28605,2088,25,26
28608,2062,15,30
28614,2516,10,30
28619,2522,10,30
28620,2629,10,30
28632,2191,15,30
28633,2208,15,30
28635,2277,15,30
28638,2439,10,30
28640,2044,15,30
28643,2228,15,30
28644,2087,25,9
28646,2189,15,30
28648,2374,10,30
28657,2346,15,30
28663,2387,15,30
28664,2301,25,14
28670,2143,15,30
28671,2147,15,30
28677,2161,15,30
28678,2225,15,30
28679,2255,15,30
28686,2374,15,30
28690,2340,15,30
28699,2390,15,30
28705,2454,10,30
28711,2170,15,30
28713,2104,15,30
28722,2351,15,30
28723,2134,15,30
28724,2047,15,30
28732,2002,15,30
28739,2222,15,30
28753,2276,15,30
28754,2294,25,27
28756,2420,10,30
28757,2302,15,30
28761,2257,15,30
28765,2410,10,30
28768,2359,25,16
28771,2109,15,30
28773,2300,15,30
28774,2379,15,30
28799,2251,15,30
28803,2081,15,30
28804,2329,15,30
28817,2325,15,30
28820,2066,25,15
28823,2689,10,30
28824,2135,15,30
28830,2518,10,30
28832,2350,15,30
28840,2382,10,30
28846,2529,10,30
28848,2094,15,30
28850,2142,15,30
28851,2063,25,10
28852,2456,10,30
28861,2111,15,30
28862,2280,25,15
28865,2102,15,30
28872,2136,25,16
28877,2274,15,30
28878,2329,15,30
28879,2385,15,30
28884,2146,15,30
28886,2286,15,30
28892,2400,10,30
28897,2347,15,30
28900,2207,15,30
28901,2353,15,30
28904,2240,15,30
28914,2232,15,30
28924,2286,15,30
28926,2040,25,17
28927,2383,15,30
28937,2157,15,30
28939,2305,15,30
28940,2241,15,30
28942,2273,15,30
28944,2344,15,30
28948,2280,15,30
28949,2345,15,30
28957,2288,15,30
28961,2169,25,23
28962,2201,15,30
28967,2226,15,30
28968,2131,15,30
28975,2058,15,30
28976,2276,15,30
28982,2508,10,30
28986,2317,15,30
28987,2024,25,12
28989,2170,25,21
28994,2489,10,30
29003,2348,10,30
29007,2018,15,30
29008,2193,25,18
29009,2233,15,30
29012,2196,15,30
29013,2135,15,30
29014,2371,10,30
29028,2221,15,30
29031,2406,10,30
29032,2255,15,30
29038,2210,25,24
29049,2672,10,30
29051,2099,25,17
29052,2318,15,30
29062,2139,15,30
29064,2171,15,30
29066,2191,15,30
29067,2347,10,30
29074,2214,15,30
29075,2210,15,30
29079,2212,15,30
29082,2267,15,30
29100,2120,15,30
29104,2155,15,30
29112,2166,25,21
29115,2229,15,30
29122,2322,15,30
29125,2256,15,30
29126,2478,10,30
29129,2210,15,30
29133,2232,15,30
29136,2128,15,30
29140,2340,10,30
29142,2602,10,30
29153,2347,15,30
29155,2182,15,30
29160,2308,15,30
29161,2173,15,30
29166,2373,15,30
29168,2232,25,23
29182,2424,10,30
29184,2167,15,30
29188,2151,25,15
29189,2136,15,30
29192,2410,10,30
29193,2324,15,30
29195,2222,15,30
29197,2304,15,30
29200,2243,15,30
29205,2333,15,30
29213,2377,15,30
29214,2176,15,30
29217,2133,15,30
29221,2357,10,30
29223,2083,15,30
29225,2213,15,30
29239,2099,15,30
29240,2148,15,30
29243,2301,15,30
29244,2255,15,30
29252,2452,10,30
29253,2244,15,30
29256,2377,10,30
29257,2164,15,30
29258,2261,15,30
29262,2188,15,30
29267,2261,15,30
29271,2026,25,28
29281,2307,15,30
29284,2082,25,11
29293,2165,15,30
29296,2441,10,30
29298,2454,10,30
29300,2156,15,30
29305,2138,15,30
29310,2321,15,30
29311,2292,15,30
29314,2250,15,30
29323,2230,15,30
29325,2238,15,30
29326,2439,10,30
29328,2192,15,30
29331,2391,10,30
29333,2062,15,30
29337,2074,15,30
29341,2376,10,30
29342,2055,25,21
29343,2070,25,13
29354,2406,10,30
29363,2214,15,30
29365,2356,10,30
29369,2341,15,30
29372,2107,15,30
29373,2253,15,30
29375,2239,15,30
29377,2306,15,30
29381,2558,10,30
29385,2293,15,30
29386,2249,15,30
29390,2138,15,30
29393,2072,15,30
29405,2532,10,30
29411,2207,15,30
29413,2399,10,30
29414,2216,15,30
29424,2146,25,24
29427,2181,15,30
29430,2220,25,10
29438,2262,15,30
29445,2380,15,30
29454,2265,10,30
29458,2048,25,23
29461,2259,15,30
29463,2174,25,13
29467,2297,15,30
29485,2329,15,30
29489,2334,15,30
29490,2204,15,30
29493,2177,15,30
29494,2313,15,30
29497,2154,15,30
29498,2180,25,9
29506,2228,15,30
29507,2250,15,30
29508,2404,10,30
29513,2289,15,30
29515,2084,15,30
29526,2203,15,30
29530,2192,15,30
29533,2126,15,30
29537,2243,15,30
29538,2278,15,30
29544,2235,15,30
29548,2207,15,30
29551,2612,10,30
29559,2061,15,30
29563,2394,10,30
29564,2145,15,30
29568,2155,15,30
29571,2039,15,30
29575,2254,15,30
29582,2093,15,30
29589,2351,15,30
29590,2214,15,30
29607,2275,15,30
29617,2210,15,30
29619,2408,10,30
29621,2273,15,30
29625,2366,10,30
29627,2061,25,21
29632,2331,15,30
29637,2497,10,30
29640,2419,10,30
29641,2007,15,30
29643,2240,15,30
29657,2190,15,30
29660,2157,25,9
29673,2162,25,22
29675,2165,15,30
29678,2529,10,30
29680,2325,15,30
29684,2239,15,30
29685,2226,15,30
29692,2282,15,30
29694,2183,25,23
29695,2407,15,30
29696,2529,10,30
29698,2271,15,30
29701,2197,15,30
29702,2216,25,20
29703,2096,15,30
29704,2222,15,30
29705,2348,15,30
29708,2128,15,30
29710,2200,25,13
29714,2257,15,30
29724,2103,15,30
29726,2307,15,30
29731,2077,15,30
29735,2461,10,30
29736,2069,25,19
29745,2214,15,30
29752,2343,15,30
29760,2216,25,18
29767,2242,25,13
29768,2068,25,16
29776,2099,15,30
29779,2448,10,30
29781,2235,25,14
29788,2171,15,30
29790,2217,15,30
29791,2269,15,30
29802,2261,15,30
29803,2078,15,30
29804,2213,25,10
29817,2074,15,30
29819,2199,15,30
29821,2098,15,30
29822,2308,10,30
29826,2201,15,30
29833,2187,25,14
29837,2162,25,24
29841,2142,25,9
29843,2239,15,30
29844,2467,10,30
29848,2433,10,30
29851,2063,25,19
29858,2137,15,30
29859,2411,10,30
29861,2401,10,30
29862,2285,10,30
29864,2187,25,10
29866,2124,15,30
29870,2207,25,26
29873,2197,15,30
29876,2203,25,18
29887,2344,10,30
29889,2412,10,30
29891,2209,25,12
29892,2239,15,30
29893,2297,15,30
29896,2154,15,30
29902,2200,15,30
29904,2151,25,20
29911,2240,15,30
29912,2166,15,30
29917,2124,15,30
29919,2523,10,30
29926,2290,25,11
29928,2123,15,30
29933,2061,25,15
29936,2346,10,30
29939,2158,15,30
29946,2440,10,30
29948,2197,15,30
29951,2114,25,19
29952,2237,15,30
29954,2320,15,30
29959,2166,15,30
29960,2107,15,30
29963,2339,15,30
29964,2270,15,30
29965,2094,15,30
29968,2064,15,30
29971,2050,15,30
29972,2482,10,30
29976,2294,15,30
29977,2176,15,30
29979,2248,15,30
29985,2015,15,30
29989,2192,25,17
29992,2092,25,21
29993,2336,15,30
29995,2231,15,30
29998,2111,15,30
30007,2360,15,30
30008,2340,15,30
30012,2223,15,30
30014,2160,15,30
30018,2057,25,10
30021,2311,15,30
30033,2075,25,14
30034,2522,10,30
30036,2209,15,30
30039,2382,10,30
30042,2073,15,30
30044,2247,25,13
30045,2203,25,16
30052,2246,15,30
30055,2051,15,30
30059,2249,15,30
30066,2054,25,16
30081,2293,15,30
30084,2499,10,30
30091,2334,25,18
30093,2135,15,30
30094,2297,10,30
30095,2206,25,9
30096,2371,10,30
30101,2350,15,30
30109,2002,25,11
30110,2278,15,30
30111,2172,15,30
30115,2115,25,24
30116,2522,10,30
30118,2515,10,30
30120,2294,15,30
30121,2267,15,30
30124,2228,15,30
30126,2220,15,30
30127,2141,15,30
30130,2547,10,30
30132,2085,25,21
30134,2249,15,30
30135,2116,15,30
30141,2415,10,30
30144,2128,25,14
30148,2247,15,30
30165,2089,25,16
30166,2408,10,30
30172,2113,25,15
30173,2197,15,30
30183,2180,15,30
30185,2279,15,30
30192,2075,15,30
30197,2103,25,15
30199,2287,15,30
30206,2352,10,30
30207,2408,10,30
30212,2380,15,30
30214,2262,15,30
30218,2222,15,30
30219,2100,15,30
30221,2165,15,30
30223,2168,25,20
30227,2235,25,23
30228,2032,15,30
30229,2166,15,30
30233,2149,25,25
30234,2431,10,30
30235,2495,10,30
30240,2452,10,30
30245,2171,15,30
30247,2160,25,19
30250,2139,15,30
30256,2148,15,30
30257,2318,15,30
30260,2402,10,30
30261,2317,25,24
30262,2144,15,30
30267,2197,15,30
30269,2390,10,30
30270,2186,25,21
30271,2256,15,30
30273,2179,15,30
30274,2307,15,30
30289,2226,15,30
30293,2090,15,30
30297,2233,15,30
30298,2117,25,18
30300,2172,25,25
30302,2480,10,30
30303,2279,15,30
30309,2210,15,30
30316,2009,25,13
30317,2040,15,30
30322,2361,10,30
30328,2483,10,30
30330,2212,15,30
30332,2139,25,20
30333,2453,10,30
30334,2016,25,18
30337,2240,15,30
30340,2266,15,30
30342,2121,25,22
30345,2247,15,30
30346,2235,25,21
30350,2297,15,30
30360,2354,15,30
30362,2116,15,30
30364,2315,15,30
30367,2226,15,30
30369,2422,10,30
30375,2181,15,30
30378,2200,15,30
30382,2199,15,30
30387,2102,25,18
30399,2240,15,30
30402,2050,25,19
30404,2256,15,30
30405,2149,25,28
30410,2292,15,30
30411,2415,10,30
30414,2135,15,30
30422,2424,10,30
30423,2390,10,30
30431,2347,15,30
30437,2182,15,30
30439,2231,25,16
30446,2220,15,30
30466,2006,15,30
30470,2591,10,30
30471,2186,15,30
30475,2407,10,30
30477,2307,15,30
30479,2181,15,30
30484,2115,15,30
30494,2248,15,30
30497,2351,15,30
30502,2342,10,30
30506,2180,15,30
30507,2534,10,30
30509,2124,15,30
30525,2412,10,30
30528,2104,25,17
30531,2542,10,30
30534,2228,15,30
30536,2318,25,18
30538,2189,15,30
30539,2209,15,30
30545,2216,15,30
30548,2168,15,30
30551,2379,10,30
30556,2267,15,30
30557,2222,15,30
30569,2358,15,30
30573,2379,10,30
30577,2268,25,11
30582,2324,15,30
30595,2142,15,30
30596,2032,25,21
30597,2096,15,30
30600,2135,15,30
30608,2312,15,30
30609,2098,25,18
30611,2217,15,30
30614,2167,15,30
30615,2234,15,30
30617,2143,25,19
30621,2072,15,30
30622,2573,10,30
30625,2223,15,30
30629,2228,15,30
30631,2199,25,16
30634,2354,15,30
30635,2399,10,30
30649,2053,15,30
30656,2363,10,30
30659,2055,15,30
30660,2237,15,30
30680,2190,15,30
30682,2292,25,17
30683,2137,15,30
30686,2089,15,30
30689,2306,15,30
30692,2173,15,30
30693,2232,15,30
30696,2330,15,30
30701,2306,15,30
30717,2209,15,30
30721,2202,15,30
30722,2251,15,30
30723,2162,25,20
30728,2171,15,30
30737,2554,10,30
30740,2262,15,30
30746,2077,15,30
30750,2187,15,30
30754,2108,15,30
30757,2147,15,30
30763,2230,25,24
30765,2187,15,30
30766,2058,25,11
30769,2046,25,20
30774,2320,15,30
30775,2123,15,30
30784,2233,25,27
30785,2429,10,30
30789,2198,15,30
30794,2221,15,30
30795,2369,10,30
30811,2109,15,30
30814,2081,15,30
30818,2349,25,24
30824,2427,10,30
30831,2160,25,17
30836,2272,15,30
30840,2303,15,30
30843,2410,10,30
30844,2251,15,30
30849,2434,10,30
30850,2377,10,30
30855,2212,15,30
30859,2223,15,30
30861,2195,15,30
30862,2213,15,30
30866,2379,15,30
30867,2427,10,30
30872,2474,10,30
30873,2405,10,30
30874,2390,10,30
30877,2108,15,30
30878,2325,15,30
30881,2496,10,30
30887,2055,15,30
30889,2248,25,23
30891,2308,15,30
30893,2405,10,30
30896,2186,15,30
30904,2271,15,30
30906,2399,10,30
30909,2509,10,30
30912,2026,25,13
30915,2261,15,30
30918,2186,15,30
30920,2179,15,30
30921,2206,15,30
30923,2270,15,30
30926,2203,15,30
30928,2325,15,30
30930,2160,15,30
30940,2523,10,30
30943,2312,15,30
30944,2175,25,13
30953,2041,15,30
30957,2084,25,15
30964,2340,15,30
30967,2319,15,30
30970,2370,15,30
30977,2327,15,30
30979,2194,25,11
30981,2209,15,30
30990,2525,10,30
30999,2169,15,30
31004,2495,10,30
31009,2232,15,30
31010,2118,15,30
31011,2174,15,30
31016,2088,25,14
31025,2274,15,30
31028,2060,25,22
31035,2012,15,30
31037,2413,10,30
31039,2359,10,30
31046,2040,15,30
31053,2079,15,30
31060,2306,15,30
31065,2280,15,30
31078,2311,15,30
31079,2156,15,30
31080,2204,15,30
31084,2118,15,30
31085,2431,10,30
31086,2307,15,30
31089,2159,15,30
31103,2178,15,30
31108,2174,25,16
31109,2152,15,30
31113,2189,15,30
31116,2206,25,20
31118,2084,15,30
31121,2171,15,30
31123,2310,15,30
31125,2225,15,30
31126,2102,15,30
31127,2101,25,13
31129,2436,10,30
31132,2139,25,21
31133,2247,15,30
31141,2118,15,30
31143,2111,25,9
31144,2243,15,30
31145,2150,15,30
31147,2414,10,30
31149,2219,15,30
31150,2260,15,30
31160,2340,15,30
31167,2193,15,30
31172,2199,15,30
31176,2190,15,30
31178,2222,15,30
31180,2266,15,30
31182,2095,15,30
31185,2553,10,30
31194,2594,10,30
31198,2159,15,30
31200,2136,15,30
31210,2527,10,30
31216,2331,25,27
31234,2310,15,30
31239,2419,10,30
31250,2302,25,24
31251,2116,15,30
31253,2346,10,30
31264,2500,10,30
31266,2093,15,30
31271,2242,15,30
31275,2289,15,30
31279,2228,15,30
31290,2052,15,30
31291,2449,10,30
31295,2304,15,30
31296,2370,15,30
31304,2220,25,29
31307,2200,15,30
31309,2334,15,30
31324,2297,10,30
31326,2213,15,30
31329,2460,10,30
31333,2392,10,30
31335,2344,15,30
31337,2265,15,30
31340,2195,25,24
31342,2177,15,30
31343,2157,15,30
31345,2409,10,30
31352,2202,15,30
31359,2277,15,30
31366,2216,15,30
31367,2556,10,30
31372,2372,10,30
31374,2392,10,30
31376,2303,15,30
31385,2355,15,30
31389,2280,15,30
31395,2372,15,30
31397,2012,25,9
31403,2132,15,30
31406,2160,15,30
31407,2146,25,10
31408,2108,25,10
31412,2236,15,30
31415,2427,10,30
31421,2231,15,30
31422,2399,10,30
31427,2269,15,30
31431,2178,15,30
31433,2162,25,20
31435,2114,15,30
31437,2157,25,24
31441,2075,15,30
31445,2191,15,30
31449,2404,25,9
31456,2291,15,30
31459,2382,10,30
31462,2184,15,30
31464,2266,25,10
31465,2173,25,10
31470,2182,15,30
31472,2211,25,9
31473,2332,15,30
31484,2435,10,30
31486,2342,15,30
31487,2339,15,30
31488,2214,15,30
31491,2278,15,30
31495,2090,15,30
31496,2146,15,30
31502,2133,15,30
31507,2182,15,30
31509,2159,25,13
31510,2210,15,30
31514,2199,15,30
31518,2273,15,30
31519,2140,15,30
31520,2154,25,11
31522,2193,15,30
31523,2149,15,30
31526,2255,15,30
31536,2310,15,30
31542,2114,15,30
31543,2222,15,30
31545,2168,25,13
31551,2240,15,30
31552,2231,15,30
31555,2025,25,21
31556,2164,25,25
31559,2227,15,30
31567,2398,10,30
31573,2161,15,30
31575,2309,15,30
31577,2314,25,9
31580,2317,15,30
31583,2156,25,13
31584,2174,15,30
31585,2029,25,16
31586,2207,15,30
31587,2171,15,30
31591,2410,10,30
31592,2393,10,30
31599,2167,25,19
31601,2263,25,12
31603,2279,15,30
31604,2263,15,30
31613,2285,15,30
31615,2322,15,30
31616,2197,15,30
31619,2302,15,30
31623,2273,15,30
31624,2217,15,30
31628,2056,15,30
31631,2143,15,30
31633,2073,15,30
31639,2391,10,30
31641,2155,15,30
31642,2328,10,30
31651,2321,15,30
31652,2140,15,30
31655,2435,10,30
31661,2319,15,30
31666,2210,15,30
31668,2494,10,30
31670,2154,15,30
31672,2217,15,30
31675,2087,15,30
31677,2485,10,30
31685,2332,15,30
31686,2582,10,30
31687,2209,15,30
31689,2327,15,30
31690,2077,25,23
31691,2254,15,30
31699,2040,25,17
31708,2569,10,30
31709,2184,15,30
31718,2207,15,30
31734,2381,10,30
31736,2309,15,30
31737,2077,25,15
31746,2293,15,30
31753,2125,15,30
31757,2100,15,30
31759,2306,15,30
31763,2248,15,30
31769,2093,25,18
31772,2236,15,30
31774,2204,15,30
31776,2317,10,30
31777,2240,25,9
31781,2488,10,30
31782,2350,10,30
31783,2230,15,30
31787,2172,25,17
31788,2320,15,30
31790,2234,15,30
31792,2359,15,30
31799,2209,15,30
31802,2097,25,13
31807,2181,15,30
31813,2209,15,30
31815,2367,15,30
31822,2163,25,13
31828,2349,10,30
31830,2289,15,30
31834,2002,15,30
31835,2276,15,30
31836,2123,15,30
31838,2157,25,23
31839,2106,15,30
31841,2457,10,30
31847,2179,15,30
31852,2156,25,9
31855,2357,10,30
31856,2384,10,30
31860,2089,15,30
31862,2272,15,30
31864,2186,15,30
31873,2270,15,30
31877,2252,15,30
31882,2083,25,24
31888,2314,15,30
31894,2350,15,30
31902,2598,10,30
31910,2550,10,30
31912,2231,10,30
31915,2248,15,30
31916,2250,15,30
31918,2410,10,30
31919,2254,15,30
31925,2307,15,30
31927,2296,15,30
